Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Inside The Site,Swap,Facade,Property Structure,Fuel Type,Structure Type,State of the Building,Rental Income,Dues,Authorized Office,Last Update Dat...,Number Of Room ...,Number of Bathr...,Number of Floor...,Loan Availabili...,Title Deed Stat...,Furnishing Stat...,Closed Area M2,Open Area M2,Property Struct...,State of the Bu...,Authorized Offi...
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/151012-26,"70 Square Meters Apartment For Sale in Buca, Izmir",3.650.000 TRY,3650000.0,,151012-26,,For Sale,Apartment,,,"70 m2 
/ 63 m2",,2.,New Property,Combi Boiler,,,,Empty,,No,"South, East",,,,,,1 TRY,,08-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/145398-94,"70 Square Meters Apartment For Sale in Buca, Izmir",2.620.000 TRY,2620000.0,,145398-94,,For Sale,Apartment,,,"70 m2 
/ 60 m2",,3.,5 at Age,Combi Boiler,,,,Tenanted,,No,South,,,,,,1 TRY,,18-08-2025,1 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/144109-446,"60 Square Meters Apartment For Sale in Buca, Izmir",3.240.000 TRY,3240000.0,,144109-446,,For Sale,Apartment,,,"60 m2 
/ 50 m2",,8.,3 at Age,Combi Boiler,,,,Empty,Yes,No,,,,,,,,,07-09-2025,1 + 1,1,14 Storey,Available,Condominium,Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/139799-906,"130 Square Meters Apartment For Sale in Buca, Izmir",4.000.000 TRY,4000000.0,,139799-906,,For Sale,Apartment,,,"130 m2 
/ 120 m2",,2.,30 at Age,Combi Boiler,,,,Empty,,No,,,Gas,Reinforced Conc...,,27.500 TRY,250 TRY,,08-09-2025,3 + 1,1,3 Storey,Available,Condominium,Not Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/132730-328,"85 Square Meters Apartment For Sale in Buca, Izmir",4.100.000 TRY,4100000.0,,132730-328,,For Sale,Apartment,,,"85 m2 
/ 75 m2",,4.,New Property,Underfloor Heat...,,,,Empty,,No,,,,,,,,,02-10-2025,2 + 1,1,4 Storey,Not Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/143819-70,"135 Square Meters Apartment For Sale in Buca, Izmir",3.950.000 TRY,3950000.0,,143819-70,,For Sale,Apartment,,,"135 m2 
/ 125 m2",,3.,31 at Age,Combi Boiler,,,,Empty,,No,"North, South",,,,,,200 TRY,,14-10-2025,3 + 1,1,3 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-karacaagac-satilik/mustakil-ev/126264-2204,"230 Square Meters Detached House For Sale in Buca, Izmir",4.100.000 TRY,4100000.0,,126264-2204,,For Sale,Detached House,,,"230 m2 
/ 225 m2",,,25 at Age,Air Conditionin...,,,,Owner,,No,,,Electric,Stone Building,,,1 TRY,,11-10-2025,1 + 1,1,1 Storey,Not Available,Freehold Title ...,Not Furnished,,,Müstakil Ev,Second Hand,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/158138-61,"50 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,,158138-61,,For Sale,Apartment,,,"50 m2 
/ 40 m2",,3.,New Property,Combi Boiler,,,,Empty,,No,,,,,,,1.000 TRY,,01-09-2025,1 + 1,1,6 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/159621-22,"110 Square Meters Apartment For Sale in Buca, Izmir",3.125.000 TRY,3125000.0,,159621-22,,For Sale,Apartment,,,"110 m2 
/ 90 m2",,2.,26 at Age,Combi Boiler,,,,Empty,,No,,,,,,,,,18-09-2025,2 + 1,1,4 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/144360-43,"60 Square Meters Apartment For Sale in Buca, Izmir",1.180.000 TRY,1180000.0,,144360-43,,For Sale,Apartment,,,"60 m2 
/ 55 m2",,3.,New Property,Combi Boiler,,,,Empty,,No,South,,,,,,,,11-10-2025,1 + 1,1,5 Storey,Available,Floor Easement,Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/153834-46,"60 Square Meters Apartment For Sale in Buca, Izmir",3.450.000 TRY,3450000.0,,153834-46,,For Sale,Apartment,,,"60 m2 
/ 50 m2",,9.,5 at Age,Central Heating...,,,,Empty,4 Life Sitesi,No,,,,,,,,,19-09-2025,1 + 1,1,9 Storey,Available,Floor Easement,Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-guven-satilik/daire/30326-177,"140 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,,30326-177,,For Sale,Apartment,,,"140 m2 
/ 80 m2",,3.,1 at Age,Combi Boiler,,,,Owner,,No,,,,,,,,,24-10-2025,2 + 1,2,3 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/132730-293,"130 Square Meters Apartment For Sale in Buca, Izmir",4.350.000 TRY,4350000.0,,132730-293,,For Sale,Apartment,,,"130 m2 
/ 120 m2",,3.,31 at Age,Combi Boiler,,,,Owner,,No,"South, East",,,,,,,,10-09-2025,3 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/160390-8,"75 Square Meters Apartment For Sale in Buca, Izmir",3.150.000 TRY,3150000.0,,160390-8,,For Sale,Apartment,,,"75 m2 
/ 70 m2",,3.,5 at Age,Gas Stove,,,,Tenanted,,No,"North, South",,,,,,,,14-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/139799-902,"80 Square Meters Apartment For Sale in Buca, Izmir",3.120.000 TRY,3120000.0,,139799-902,,For Sale,Apartment,,,"80 m2 
/ 70 m2",,2.,1 at Age,Combi Boiler,,,,Empty,,No,,,Gas,Reinforced Conc...,,19.000 TRY,250 TRY,,08-10-2025,2 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,Daire,0,Yes
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/144360-84,"55 Square Meters Apartment For Sale in Buca, Izmir",1.200.000 TRY,1200000.0,,144360-84,,For Sale,Apartment,,,"55 m2 
/ 50 m2",,2.,New Property,Combi Boiler,,,,Empty,,No,"South, East, West",,,,,,,,11-10-2025,1 + 1,1,4 Storey,Available,Floor Easement,Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/29626-1998,"95 Square Meters Apartment For Sale in Buca, Izmir",3.900.000 TRY,3900000.0,,29626-1998,,For Sale,Apartment,,,"95 m2 
/ 90 m2",,2.,11 at Age,Combi Boiler,,,,Empty,,No,"South, West",,,,,,,,01-10-2025,2 + 1,1,2 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlik-satilik/daire/151931-37,"130 Square Meters Apartment For Sale in Buca, Izmir",3.999.000 TRY,3999000.0,,151931-37,,For Sale,Apartment,,,"130 m2 
/ 125 m2",,Ground,5 at Age,Combi Boiler,,,,Owner,,No,,,,,,,,,30-07-2025,4 + 1,2,5 Storey,Not Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ufuk-satilik/daire/143819-84,"169 Square Meters Apartment For Sale in Buca, Izmir",3.790.000 TRY,3790000.0,,143819-84,,For Sale,Apartment,,,"169 m2 
/ 120 m2",,3.,26 at Age,Combi Boiler,,,,Tenanted,,No,,,,,,,,,14-10-2025,2 + 1,1,3 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/142618-343,"55 Square Meters Apartment For Sale in Buca, Izmir",2.380.000 TRY,2380000.0,,142618-343,,For Sale,Apartment,,,"55 m2 
/ 50 m2",,Middle,4 at Age,Combi Boiler,,,,Tenanted,,No,"North, South, East, West",,Gas,Reinforced Conc...,,7.000 TRY,150 TRY,,15-10-2025,1 + 1,1,4 Storey,Available,Condominium,Furnished,,,Daire,0,Yes
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/mustakil-ev/0-45007958,"300 Square Meters Detached House For Sale in Buca, Izmir",13.000.000 TRY,13000000.0,,0-45007958,,For Sale,Detached House,,,"300 m2 
/ 270 m2",,,30 at Age,Unspecified,,,,Owner,,,South,,,Reinforced Conc...,,,,,29-07-2025,6 + 3,3,3 Storey,Available,Freehold Title ...,Not Furnished,,,Müstakil Ev,Second Hand,
https://www.hepsiemlak.com/en/izmir-buca-guven-satilik/daire/82933-248,"80 Square Meters Apartment For Sale in Buca, Izmir",2.790.000 TRY,2790000.0,,82933-248,,For Sale,Apartment,,,"80 m2 
/ 75 m2",,2.,11 at Age,Combi Boiler,,,,Empty,,No,"South, East, West",,Gas,Reinforced Conc...,,16.000 TRY,100 TRY,,09-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/18435-5512,"55 Square Meters Apartment For Sale in Buca, Izmir",3.375.000 TRY,3375000.0,,18435-5512,,For Sale,Apartment,,,"55 m2 
/ 45 m2",,2.,3 at Age,Underfloor Heat...,,,,Tenanted,,No,,,Gas,,,,,,09-09-2025,1 + 1,1,2 Storey,Available,Floor Easement,Not Furnished,,,Daire,Reinforced Conc...,
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/161229-8,"160 Square Meters Apartment For Sale in Buca, Izmir",5.400.000 TRY,5400000.0,,161229-8,,For Sale,Apartment,,,"160 m2 
/ 150 m2",,4.,11 at Age,Combi Boiler,,,,Empty,,No,"South, East",,,,,,250 TRY,,13-10-2025,3 + 1,2,4 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/103185-504,"60 Square Meters Apartment For Sale in Buca, Izmir",3.050.000 TRY,3050000.0,,103185-504,,For Sale,Apartment,,,"60 m2 
/ 50 m2",,7.,New Property,Combi Boiler,,,,Empty,,No,,,Gas,Reinforced Conc...,,,,,04-09-2025,1 + 1,1,10 Storey,Available,Floor Easement,Not Furnished,,,Daire,0,Yes
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/98587-1497,"115 Square Meters Apartment For Sale in Buca, Izmir",3.250.000 TRY,3250000.0,,98587-1497,,For Sale,Apartment,,,"115 m2 
/ 110 m2",,1.,30 at Age,Combi Boiler,,,,Owner,,No,,,,,,,,,01-09-2025,3 + 1,2,4 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/112720-131,"125 Square Meters Apartment For Sale in Buca, Izmir",3.950.000 TRY,3950000.0,,112720-131,,For Sale,Apartment,,,"125 m2 
/ 120 m2",,2.,New Property,Combi Boiler,,,,Empty,,No,,,,,,,,,25-10-2025,3 + 1,2,3 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/70103-1081,"55 Square Meters Apartment For Sale in Buca, Izmir",3.000.000 TRY,3000000.0,,70103-1081,,For Sale,Apartment,,,"55 m2 
/ 50 m2",,Raised Ground F...,New Property,Combi Boiler,,,,Empty,,No,"East, West",,,,,,50 TRY,,14-08-2025,1 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/158138-70,"130 Square Meters Apartment For Sale in Buca, Izmir",3.700.000 TRY,3700000.0,,158138-70,,For Sale,Apartment,,,"130 m2 
/ 120 m2",,3.,21 at Age,Combi Boiler,,,,Owner,,No,"East, West",,Gas,Reinforced Conc...,,,100 TRY,,30-09-2025,3 + 1,,4 Storey,Available,Condominium,Not Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/143815-375,"55 Square Meters Apartment For Sale in Buca, Izmir",3.000.000 TRY,3000000.0,,143815-375,,For Sale,Apartment,,,"55 m2 
/ 50 m2",,6.,New Property,Combi Boiler,,,,,,,,,,,,,,,18-09-2025,1 + 1,1,7 Storey,Available,Floor Easement,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/144360-94,"120 Square Meters Apartment For Sale in Buca, Izmir",3.310.000 TRY,3310000.0,,144360-94,,For Sale,Apartment,,,"120 m2 
/ 100 m2",,Ground,1 at Age,Combi Boiler,,,,Empty,,No,"South, East",,,,,,,,17-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/0-44710355,"120 Square Meters Apartment For Sale in Buca, Izmir",6.400.000 TRY,6400000.0,,0-44710355,,For Sale,Apartment,,,"120 m2 
/ 100 m2",,Middle,5 at Age,Central Heating...,,,,Tenanted,dasif konsept,No,South,,Gas,Reinforced Conc...,,35.000 TRY,1.200 TRY,,27-08-2025,2 + 1,2,15 Storey,Available,Condominium,Not Furnished,,,Daire,,
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/daire/103185-478,"125 Square Meters Apartment For Sale in Buca, Izmir",4.100.000 TRY,4100000.0,,103185-478,,For Sale,Apartment,,,"125 m2 
/ 109 m2",,Middle,34 at Age,Combi Boiler,,,,Empty,,No,"North, South",,Gas,Reinforced Conc...,,25.000 TRY,,,01-10-2025,3 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/143819-123,"48 Square Meters Apartment For Sale in Buca, Izmir",2.525.000 TRY,2525000.0,,143819-123,,For Sale,Apartment,,,"48 m2 
/ 45 m2",,Raised Ground F...,4 at Age,Combi Boiler,,,,Empty,,No,,,,,,,,,30-09-2025,1 + 1,1,4 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/145065-152,"100 Square Meters Apartment For Sale in Buca, Izmir",3.900.000 TRY,3900000.0,,145065-152,,For Sale,Apartment,,,"100 m2 
/ 85 m2",,Underground 1,11 at Age,Combi Boiler,,,,Owner,,No,,,,,,,,,20-10-2025,3 + 1,1,5 Storey,Not Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/139799-897,"130 Square Meters Apartment For Sale in Buca, Izmir",4.180.000 TRY,4180000.0,,139799-897,,For Sale,Apartment,,,"130 m2 
/ 120 m2",,Raised Ground F...,11 at Age,Combi Boiler,,,,Owner,,No,,,,,,,,,02-09-2025,3 + 1,2,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/112720-134,"50 Square Meters Apartment For Sale in Buca, Izmir",2.500.000 TRY,2500000.0,,112720-134,,For Sale,Apartment,,,"50 m2 
/ 45 m2",,1.,New Property,Combi Boiler,,,,Empty,,No,,,,,,,,,10-09-2025,1 + 1,1,2 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/112720-159,"75 Square Meters Apartment For Sale in Buca, Izmir",2.580.000 TRY,2580000.0,,112720-159,,For Sale,Apartment,,,"75 m2 
/ 70 m2",,Raised Ground F...,New Property,Combi Boiler,,,,Empty,,No,,,,,,,,,25-10-2025,2 + 0,1,2 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/151931-2,"85 Square Meters Apartment For Sale in Buca, Izmir",2.975.000 TRY,2975000.0,,151931-2,,For Sale,Apartment,,,"85 m2 
/ 75 m2",,Raised Ground F...,11 at Age,Combi Boiler,,,,Empty,,No,,,,,,,,,28-07-2025,2 + 1,2,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/85846-2012,"190 Square Meters Apartment For Sale in Buca, Izmir",3.925.000 TRY,3925000.0,,85846-2012,,For Sale,Apartment,,,"190 m2 
/ 180 m2",,1.,20 at Age,Combi Boiler,,,,Tenanted,,,,,Gas,Reinforced Conc...,,,,,11-10-2025,4 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/daire/51456-7464,"115 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,,51456-7464,,For Sale,Apartment,,,"115 m2 
/ 100 m2",,Raised Ground F...,30 at Age,Combi Boiler,,,,,,,,,Gas,,,,,,28-08-2025,3 + 1,1,3 Storey,Not Available,Floor Easement,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/2772-1109,"100 Square Meters Apartment For Sale in Buca, Izmir",4.150.000 TRY,4150000.0,,2772-1109,,For Sale,Apartment,,,"100 m2 
/ 92 m2",,Middle,8 at Age,Combi Boiler,,,,Tenanted,,No,South,,Gas,Reinforced Conc...,,25.000 TRY,,,16-09-2025,2 + 1,1,2 Storey,Available,Condominium,Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/135166-537,"110 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,,135166-537,,For Sale,Apartment,,,"110 m2 
/ 100 m2",,4.,25 at Age,Gas Stove,,,,Empty,,No,,,Gas,,,,200 TRY,,08-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,Daire,,Yes
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/158870-3,"50 Square Meters Apartment For Sale in Buca, Izmir",1.100.000 TRY,1100000.0,,158870-3,,For Sale,Apartment,,,"50 m2 
/ 45 m2",,3.,1 at Age,Combi Boiler,,,,Tenanted,,No,"North, South, East, West",,,,,,150 TRY,,24-10-2025,1 + 1,1,5 Storey,Available,Condominium,Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-akincilar-satilik/daire/18435-5515,"60 Square Meters Apartment For Sale in Buca, Izmir",3.375.000 TRY,3375000.0,,18435-5515,,For Sale,Apartment,,,"60 m2 
/ 50 m2",,3.,3 at Age,Combi Boiler,,,,Tenanted,,No,,,Gas,,,,,,11-09-2025,1 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,Daire,Reinforced Conc...,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/158709-56,"90 Square Meters Apartment For Sale in Buca, Izmir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-belenbasi-satilik/mustakil-ev/128275-651,"450 Square Meters Detached House For Sale in Buca, Izmir",3.250.000 TRY,3250000.0,,128275-651,,For Sale,Detached House,,,"450 m2 
/ 110 m2",,,New Property,Heating Stove,,,,Empty,,No,,,Electric,Reinforced Conc...,,20.000 TRY,,,09-09-2025,2 + 1,1,1 Storey,Available,Freehold Title ...,Not Furnished,,,Müstakil Ev,0,Yes
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/109159-333,"75 Square Meters Apartment For Sale in Buca, Izmir",2.500.000 TRY,2500000.0,,109159-333,,For Sale,Apartment,,,"75 m2 
/ 70 m2",,Ground,4 at Age,Air Conditionin...,,,,Empty,,No,South,,,,,,,,23-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/161350-14,"56 Square Meters Apartment For Sale in Buca, Izmir",1.700.000 TRY,1700000.0,,161350-14,,For Sale,Apartment,,,"56 m2 
/ 52 m2",,2.,1 at Age,Combi Boiler,,,,Empty,,No,,,Gas,Reinforced Conc...,,,,,25-10-2025,1 + 1,1,3 Storey,Available,Condominium,Furnished,,,Daire,,Yes
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/143822-104,"85 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,,143822-104,,For Sale,Apartment,,,"85 m2 
/ 80 m2",,Underground 1,11 at Age,Air Conditionin...,,,,Empty,,No,East,,,,,,,,18-10-2025,2 + 1,1,3 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-guven-satilik/daire/162032-96,"130 Square Meters Apartment For Sale in Buca, Izmir",4.100.000 TRY,4100000.0,,162032-96,,For Sale,Apartment,,,"130 m2 
/ 120 m2",,1.,22 at Age,Combi Boiler,,,,,,,,,Gas,,,,,,18-09-2025,3 + 1,1,3 Storey,Available,Condominium,Not Furnished,,,Daire,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/153834-52,"60 Square Meters Apartment For Sale in Buca, Izmir",2.750.000 TRY,2750000.0,,153834-52,,For Sale,Apartment,,,"60 m2 
/ 50 m2",,3.,5 at Age,Combi Boiler,,,,Empty,,No,,,,,,,,,19-09-2025,1 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/bina/79799-108,"128 Square Meters Building For Sale in Buca, Izmir",11.000.000 TRY,11000000.0,,79799-108,,For Sale,Building,,,"128 m2 
/ 96 m2",,,20 at Age,Combi Boiler,,,,Empty,,No,,,Gas,Reinforced Conc...,,,,,12-09-2025,2 + 10,10,4 Storey,Not Available,Land,Furnished,,,Daire,Second Hand,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/158709-49,"57 Square Meters Apartment For Sale in Buca, Izmir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/158425-23,"280 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,,158425-23,,For Sale,Apartment,,,"280 m2 
/ 250 m2",,4.,11 at Age,Combi Boiler,,,,Empty,,No,,,,,,,,,23-09-2025,7 + 1,2,5 Storey,Not Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-sirinkapi-satilik/daire/2499-12320,"160 Square Meters Apartment For Sale in Buca, Izmir",5.850.000 TRY,5850000.0,,2499-12320,,For Sale,Apartment,,,"160 m2 
/ 130 m2",,1.,New Property,Underfloor Heat...,,,,Empty,,No,South,,,,,,,,16-08-2025,4 + 1,1,2 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/151862-45,"140 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,,151862-45,,For Sale,Apartment,,,"140 m2 
/ 130 m2",,5.,16 at Age,Combi Boiler,,,,Empty,Çamlı Park Sitesi,No,,,,,,,400 TRY,,12-08-2025,3 + 1,2,9 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/144360-105,"86 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,,144360-105,,For Sale,Apartment,,,"86 m2 
/ 80 m2",,2.,1 at Age,Combi Boiler,,,,Empty,,No,"North, South, East, West",,,,,,,,21-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/daire/15356-5913,"115 Square Meters Apartment For Sale in Buca, Izmir",3.650.000 TRY,3650000.0,,15356-5913,,For Sale,Apartment,,,"115 m2 
/ 105 m2",,1.,28 at Age,Combi Boiler,,,,Tenanted,,No,,,Gas,Reinforced Conc...,,20.000 TRY,,,06-10-2025,3 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-akincilar-satilik/daire/153834-63,"75 Square Meters Apartment For Sale in Buca, Izmir",2.750.000 TRY,2750000.0,,153834-63,,For Sale,Apartment,,,"75 m2 
/ 65 m2",,Raised Ground F...,26 at Age,Combi Boiler,,,,Owner,,No,,,,,,,,,19-09-2025,2 + 1,1,2 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/143815-295,"125 Square Meters Apartment For Sale in Buca, Izmir",3.100.000 TRY,3100000.0,,143815-295,,For Sale,Apartment,,,"125 m2 
/ 120 m2",,5.,26 at Age,Combi Boiler,,,,Owner,,No,"East, West",,,,,,,,25-09-2025,3 + 1,1,5 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/153834-19,"88 Square Meters Apartment For Sale in Buca, Izmir",4.600.000 TRY,4600000.0,,153834-19,,For Sale,Apartment,,,"88 m2 
/ 70 m2",,Ground,New Property,Combi Boiler,,,,Empty,Yes,No,,,Gas,,,,,,27-08-2025,2 + 1,1,10 Storey,Available,Floor Easement,Not Furnished,,,Daire,,Yes
https://www.hepsiemlak.com/en/izmir-buca-dumlupinar-satilik/daire/148573-341,"125 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,,148573-341,,For Sale,Apartment,,,"125 m2 
/ 115 m2",,2.,New Property,Combi Boiler,,,,Empty,,No,East,,,,,,,,09-10-2025,3 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/124272-482,"83 Square Meters Apartment For Sale in Buca, Izmir",2.950.000 TRY,2950000.0,,124272-482,,For Sale,Apartment,,,"83 m2 
/ 75 m2",,2.,31 at Age,Combi Boiler,,,,Owner,,No,,,Gas,Reinforced Conc...,,,,,17-10-2025,2 + 1,1,4 Storey,Available,Floor Easement,Not Furnished,,,Daire,Second Hand,Yes
https://www.hepsiemlak.com/en/izmir-buca-dumlupinar-satilik/daire/129921-605,"68 Square Meters Apartment For Sale in Buca, Izmir",3.700.000 TRY,3700000.0,,129921-605,,For Sale,Apartment,,,"68 m2 
/ 51 m2",,Raised Ground F...,5 at Age,Air Conditionin...,,,,Tenanted,,No,,,,,,,,,25-10-2025,1 + 1,1,4 Storey,Available,Floor Easement,Furnished,,,,,
